INTERNAL_KEY,SITENAME,SITECODE,COUNTRY,SITE STATUS,INTEREST STATUS,NOWAK CODE,BIRDNAME,LAY_TITLE,SEASON,COUNT,UNITS,Pop UNITS,YEAR,CRITERIA_DESC,proportion,assemb component,X_COORDINATE,Y_COORDINATE
7000067,Nene Washes,UK11046,E,Classified/designatd,nationally important,059,Aythya ferina (North-western/North-eastern Europe),Common pochard ,W,1795,Individuals,1795 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.01680672268908,N,530361,299584.3
7000067,Nene Washes,UK11046,E,Classified/designatd,nationally important,056,Anas clypeata (North-western/Central Europe),Northern shoveler ,W,343,Individuals,343 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.31756756756757,N,530361,299584.3
7000067,Nene Washes,UK11046,E,Classified/designatd,internationally important,054,Anas acuta (North-western Europe),Northern pintail ,W,1848,Individuals,1848 i,5 year peak mean 1998/9-2002/3,International population (Wintering),3.08,N,530361,299584.3
7000067,Nene Washes,UK11046,E,Classified/designatd,nationally important,052,Anas crecca (North-western Europe),Eurasian teal ,W,2015,Individuals,2015 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.04947916666667,N,530361,299584.3
7000067,Nene Washes,UK11046,E,Classified/designatd,internationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,P,482,Individuals,482 i,5 year peak mean 1998/9-2002/3 - spring peak,International population (passage),1.37714285714286,N,530361,299584.3
7000067,Nene Washes,UK11046,E,Classified/designatd,nationally important,050,Anas penelope (Western Siberia/North-western/North-eastern Europe),Eurasian wigeon ,W,9651,Individuals,9651 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.37709359605911,N,530361,299584.3
7000067,Nene Washes,UK11046,E,Classified/designatd,nationally important,151,Philomachus pugnax (Western Africa - wintering),Ruff ,W,98,Individuals,98 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),14,N,530361,299584.3
7000067,Nene Washes,UK11046,E,Classified/designatd,nationally important,038,Cygnus cygnus (Iceland/UK/Ireland),Whooper swan ,W,80,Individuals,80 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.3986013986014,N,530361,299584.3
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,P,2154,Individuals,2154 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),4.08341232227488,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,W,3788,Individuals,3788 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.5152,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,internationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,1740,Individuals,1740 i,5 year peak mean 1998/9-2002/3,International population (passage),2.38356164383562,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,W,3707,Individuals,3707 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.17607868020305,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,118,Rallus aquaticus (Europe),Water rail ,W,15,Individuals,15 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.33333333333333,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,069,Mergus serrator (North-western/Central Europe),Red-breasted merganser ,W,108,Individuals,108 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.09756097560976,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,066,Melanitta fusca,Velvet scoter ,W,30,Individuals,30 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,P,30781,Individuals,30781 i,5 year peak mean 1998/9-2002/3,International population (passage),6.84022222222222,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,169,Arenaria interpres (Western Palearctic - wintering),Ruddy turnstone ,P,620,Individuals,620 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.25126135216953,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,176,Larus melanocephalus,Mediterranean gull ,B,2,,2 n,Seabird 2000 Census,Nationally important population (GB breeding),1.85185185185185,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,internationally important,195,Sterna albifrons (Eastern Atlantic - breeding),Little tern ,B,291,,291 n,Seabird 2000 Census,International population (Breeding),2.5359477124183,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,internationally important,193,Sterna hirundo (Northern/Eastern Europe - breeding),Common tern ,B,408,,408 n,Seabird 2000 Census,Nationally important population (GB breeding),4.02605091770278,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,192,Sterna dougallii (Europe - breeding),Roseate tern ,B,1,,1 n,Seabird 2000 Census,Nationally important population (GB breeding),1.92307692307692,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,internationally important,191,Sterna sandvicensis (Western Europe/Western Africa),Sandwich tern ,B,4275,,4275 n,Seabird 2000 Census,International population (Breeding),7.77272727272727,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,179,Larus ridibundus (North-western Europe - breeding),Black-headed gull ,B,4270,,4270 n,Seabird 2000 Census,Nationally important population (GB breeding),3.33836302938854,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,internationally important,144,Calidris alba (Eastern Atlantic/Western & Southern Africa - wintering),Sanderling ,P,1303,Individuals,1303 i,5 year peak mean 1998/9-2002/3,International population (passage),1.05934959349593,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,394,Anser albifrons albifrons (North-western Siberia/North-eastern & North-western Europe),Greater white-fronted goose ,W,349,Individuals,349 i,5 year peak mean for 1996/7-2000/01,Nationally important population (GB wintering),6.02763385146805,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,065,Melanitta nigra (Western Siberia/Western & Northern Europe/North-western Africa),Black (common) scoter ,W,3480,Individuals,3480 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),6.96,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,163,Individuals,163 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),27.3031825795645,N,574482,344655.1
7000013,North Norfolk Coast,UK11048,E,Classified/designatd,nationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,W,1586,Individuals,1586 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.36606373815676,N,574482,344655.1
